x	y	z
2.4763073921203613281	2.1473436355590820312	-6.8531095166690647602e-05
2.4917240142822265625	2.2643260955810546875	-0.01391731947660446167
2.6585597991943359375	2.1835243701934814453	-0.005610423162579536438
2.6472630500793457031	2.3628466129302978516	-0.035683840513229370117
2.5514593124389648438	2.4049293994903564453	-0.029640214517712593079
2.6686329841613769531	2.4740447998046875	-0.041195470839738845825
1.8072055578231811523	3.3536076545715332031	0.043142158538103103638
1.9229311943054199219	3.3864226341247558594	0.039897263050079345703
1.8539260625839233398	3.3010716438293457031	0.048885405063629150391
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.1896271705627441406	3.3435504436492919922	0.040566712617874145508
2.0694270133972167969	3.3222196102142333984	0.053543742746114730835
2.1417946815490722656	3.4198720455169677734	0.039517756551504135132
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
1.8196582794189453125	3.4016911983489990234	0.050692297518253326416
1.8896652460098266602	3.4978353977203369141	0.030790137127041816711
1.9229311943054199219	3.3864226341247558594	0.039897263050079345703
1.9986563920974731445	3.2776517868041992188	0.04219168052077293396
1.9576202630996704102	3.1648590564727783203	0.020131768658757209778
1.9141091108322143555	3.2768888473510742188	0.037990428507328033447
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
1.7021961212158203125	2.7759435176849365234	0.0056895520538091659546
1.7608433961868286133	2.7572929859161376953	-0.00071389519143849611282
1.7107900381088256836	2.7007205486297607422	0.010015238076448440552
2.6472630500793457031	2.3628466129302978516	-0.035683840513229370117
2.5514593124389648438	2.4049293994903564453	-0.029640214517712593079
2.6686329841613769531	2.4740447998046875	-0.041195470839738845825
2.5062868595123291016	1.2045223712921142578	-0.041748769581317901611
2.2885377407073974609	1.1261745691299438477	-0.078686788678169250488
2.3595669269561767578	1.3352261781692504883	-0.05140736699104309082
2.5062868595123291016	1.2045223712921142578	-0.041748769581317901611
2.2885377407073974609	1.1261745691299438477	-0.078686788678169250488
2.3595669269561767578	1.3352261781692504883	-0.05140736699104309082
2.5062868595123291016	1.2045223712921142578	-0.041748769581317901611
2.2885377407073974609	1.1261745691299438477	-0.078686788678169250488
2.3595669269561767578	1.3352261781692504883	-0.05140736699104309082
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.5062868595123291016	1.2045223712921142578	-0.041748769581317901611
2.2885377407073974609	1.1261745691299438477	-0.078686788678169250488
2.3595669269561767578	1.3352261781692504883	-0.05140736699104309082
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.5881495475769042969	1.4832342863082885742	-0.082497306168079376221
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
1.9507539272308349609	1.7770135402679443359	-0.043233226984739303589
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.4303369522094726562	1.9823441505432128906	-0.028456768020987510681
2.5030572414398193359	1.9850879907608032227	-0.022121191024780273438
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
1.9507539272308349609	1.7770135402679443359	-0.043233226984739303589
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.2649922370910644531	1.5279222726821899414	-0.072959080338478088379
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
2.4357125759124755859	1.6554901599884033203	-0.063768647611141204834
2.1059501171112060547	1.7266244888305664062	-0.036649867892265319824
1.9507539272308349609	1.7770135402679443359	-0.043233226984739303589
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.5062868595123291016	1.2045223712921142578	-0.041748769581317901611
2.2885839939117431641	1.1261379718780517578	-0.078728586435317993164
2.3595669269561767578	1.3352261781692504883	-0.05140736699104309082
2.4763073921203613281	2.1473436355590820312	-6.8531095166690647602e-05
2.4917240142822265625	2.2643260955810546875	-0.01391731947660446167
2.6585597991943359375	2.1835243701934814453	-0.005610423162579536438
3.1013116836547851562	2.8136968612670898438	0.02695455402135848999
2.9685828685760498047	3.0605807304382324219	0.0674859657883644104
3.3077216148376464844	2.935840606689453125	0.036253359168767929077
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.1045718193054199219	1.7271018028259277344	-0.035494923591613769531
1.9897800683975219727	1.7990363836288452148	-0.022573987022042274475
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
2.0916056632995605469	1.9250979423522949219	-0.031396254897117614746
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
2.2716948986053466797	2.3406021595001220703	0.0017967697931453585625
2.2735955715179443359	2.4173400402069091797	0.0027697454206645488739
2.3513190746307373047	2.3742570877075195312	-0.0016380026936531066895
2.4763073921203613281	2.1473436355590820312	-6.8531095166690647602e-05
2.4917240142822265625	2.2643260955810546875	-0.01391731947660446167
2.6585597991943359375	2.1835243701934814453	-0.005610423162579536438
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.1045718193054199219	1.7271018028259277344	-0.035494923591613769531
1.9897800683975219727	1.7990363836288452148	-0.022573987022042274475
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
2.0916056632995605469	1.9250979423522949219	-0.031396254897117614746
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
3.1013116836547851562	2.8136968612670898438	0.02695455402135848999
2.9685828685760498047	3.0605807304382324219	0.0674859657883644104
3.3077216148376464844	2.935840606689453125	0.036253359168767929077
2.2716948986053466797	2.3406021595001220703	0.0017967697931453585625
2.2735955715179443359	2.4173400402069091797	0.0027697454206645488739
2.3513190746307373047	2.3742570877075195312	-0.0016380026936531066895
1.9282445907592773438	2.0348002910614013672	-0.025708006694912910461
1.9202389717102050781	1.9656227827072143555	-0.033582270145416259766
1.8595987558364868164	2.0297663211822509766	-0.022615773603320121765
2.4763073921203613281	2.1473436355590820312	-6.8531095166690647602e-05
2.4917240142822265625	2.2643260955810546875	-0.01391731947660446167
2.6585597991943359375	2.1835243701934814453	-0.005610423162579536438
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.1045718193054199219	1.7271018028259277344	-0.035494923591613769531
1.9897800683975219727	1.7990363836288452148	-0.022573987022042274475
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
2.0916056632995605469	1.9250979423522949219	-0.031396254897117614746
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
3.1013116836547851562	2.8136968612670898438	0.02695455402135848999
2.9685828685760498047	3.0605807304382324219	0.0674859657883644104
3.3077216148376464844	2.935840606689453125	0.036253359168767929077
2.2716948986053466797	2.3406021595001220703	0.0017967697931453585625
2.2735955715179443359	2.4173400402069091797	0.0027697454206645488739
2.3513190746307373047	2.3742570877075195312	-0.0016380026936531066895
1.9282445907592773438	2.0348002910614013672	-0.025708006694912910461
1.9202389717102050781	1.9656227827072143555	-0.033582270145416259766
1.8595987558364868164	2.0297663211822509766	-0.022615773603320121765
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.4303369522094726562	1.9823441505432128906	-0.028456768020987510681
2.5030572414398193359	1.9850879907608032227	-0.022121191024780273438
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.2716948986053466797	2.3406021595001220703	0.0017967697931453585625
2.2735955715179443359	2.4173400402069091797	0.0027697454206645488739
2.3513190746307373047	2.3742570877075195312	-0.0016380026936531066895
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
3.1013116836547851562	2.8136968612670898438	0.02695455402135848999
2.9685828685760498047	3.0605807304382324219	0.0674859657883644104
3.3077216148376464844	2.935840606689453125	0.036253359168767929077
3.1013116836547851562	2.8136968612670898438	0.02695455402135848999
2.9685828685760498047	3.0605807304382324219	0.0674859657883644104
3.3077216148376464844	2.935840606689453125	0.036253359168767929077
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.1045718193054199219	1.7271018028259277344	-0.035494923591613769531
1.9897800683975219727	1.7990363836288452148	-0.022573987022042274475
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.1665103435516357422	1.9895206689834594727	-0.018988370895385742188
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
2.0916056632995605469	1.9250979423522949219	-0.031396254897117614746
2.161128997802734375	1.3288804292678833008	-0.051521260291337966919
2.1245245933532714844	1.2567274570465087891	-0.046037431806325912476
2.0370078086853027344	1.3338568210601806641	-0.042160175740718841553
2.2716948986053466797	2.3406021595001220703	0.0017967697931453585625
2.2735955715179443359	2.4173400402069091797	0.0027697454206645488739
2.3513190746307373047	2.3742570877075195312	-0.0016380026936531066895
1.9195225238800048828	2.1731157302856445312	-0.023377472534775733948
1.990281224250793457	2.1137590408325195312	-0.036207854747772216797
1.8809818029403686523	2.1064250469207763672	-0.031627450138330459595
2.1311163902282714844	1.8338242769241333008	-0.026216782629489898682
2.0916056632995605469	1.9250979423522949219	-0.031396254897117614746
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9197053909301757812	1.9235013723373413086	-0.015648867934942245483
1.989749908447265625	1.8394515514373779297	-0.023301230743527412415
1.9960690736770629883	1.9431210756301879883	-0.030779253691434860229
2.0905468463897705078	1.8298068046569824219	-0.041116580367088317871
2.2074375152587890625	1.8226655721664428711	-0.033076833933591842651
2.1872322559356689453	1.7497730255126953125	-0.038797404617071151733
2.1311163902282714844	1.8338242769241333008	-0.026216782629489898682
2.1245245933532714844	1.2567274570465087891	-0.046037431806325912476
2.0559685230255126953	1.1831498146057128906	-0.052855495363473892212
2.0285389423370361328	1.3448173999786376953	-0.03550424426794052124
2.2658598423004150391	1.8730491399765014648	-0.035552762448787689209
2.2407977581024169922	1.9473649263381958008	-0.038502477109432220459
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
1.8067514896392822266	3.3039469718933105469	0.012392369098961353302
1.8968011140823364258	3.2759156227111816406	0.017418848350644111633
1.8299368619918823242	3.2039589881896972656	0.021341042593121528625
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.2462689876556396484	2.2510945796966552734	-0.034765537828207015991
2.1879487037658691406	2.3218350410461425781	-0.024890370666980743408
2.312870025634765625	2.2881867885589599609	-0.04673922806978225708
2.1256265640258789062	1.4560950994491577148	-0.045456878840923309326
2.1523931026458740234	1.5057126283645629883	-0.048508286476135253906
2.2078459262847900391	1.4627208709716796875	-0.043444100767374038696
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.2462689876556396484	2.2510945796966552734	-0.034765537828207015991
2.1879487037658691406	2.3218350410461425781	-0.024890370666980743408
2.312870025634765625	2.2881867885589599609	-0.04673922806978225708
2.2926094532012939453	2.0626270771026611328	-0.020584333688020706177
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.2407977581024169922	1.9473649263381958008	-0.038502477109432220459
2.9814016819000244141	2.6812386512756347656	0.044864822179079055786
2.8031058311462402344	2.7306296825408935547	0.066418707370758056641
3.1138057708740234375	2.896762847900390625	0.012965557165443897247
2.1721735000610351562	3.2030608654022216797	0.039112079888582229614
2.1956677436828613281	3.1022093296051025391	0.025946222245693206787
2.1200716495513916016	3.1653447151184082031	0.036207012832164764404
2.4288060665130615234	2.4907534122467041016	0.019974419847130775452
2.3300068378448486328	2.5354669094085693359	0.018843842670321464539
2.4494810104370117188	2.5815947055816650391	0.010450399480760097504
2.3300068378448486328	2.5354669094085693359	0.018843842670321464539
2.4288060665130615234	2.4907534122467041016	0.019974419847130775452
2.2868773937225341797	2.4565277099609375	0.021299486979842185974
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.9814016819000244141	2.6812386512756347656	0.044864822179079055786
2.8395063877105712891	2.6892702579498291016	0.0615444965660572052
3.0562639236450195312	2.8051433563232421875	0.051457032561302185059
2.2926094532012939453	2.0626270771026611328	-0.020584333688020706177
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.2407977581024169922	1.9473649263381958008	-0.038502477109432220459
2.3300068378448486328	2.5354669094085693359	0.018843842670321464539
2.4288060665130615234	2.4907534122467041016	0.019974419847130775452
2.2868773937225341797	2.4565277099609375	0.021299486979842185974
2.4288060665130615234	2.4907534122467041016	0.019974419847130775452
2.3300068378448486328	2.5354669094085693359	0.018843842670321464539
2.4494810104370117188	2.5815947055816650391	0.010450399480760097504
2.1256265640258789062	1.4560950994491577148	-0.045456878840923309326
2.1523931026458740234	1.5057126283645629883	-0.048508286476135253906
2.2078459262847900391	1.4627208709716796875	-0.043444100767374038696
2.3415508270263671875	1.8827869892120361328	-0.025838537141680717468
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.4454092979431152344	1.9108942747116088867	-0.037906769663095474243
2.2462689876556396484	2.2510945796966552734	-0.034765537828207015991
2.1879487037658691406	2.3218350410461425781	-0.024890370666980743408
2.312870025634765625	2.2881867885589599609	-0.04673922806978225708
2.2926094532012939453	2.0626270771026611328	-0.020584333688020706177
2.370357513427734375	1.9986829757690429688	-0.035752855241298675537
2.2407977581024169922	1.9473649263381958008	-0.038502477109432220459
2.4094872474670410156	1.3346960544586181641	-0.025888716802000999451
2.2968275547027587891	1.5331367254257202148	-0.037259992212057113647
2.5043821334838867188	1.4396317005157470703	-0.043395455926656723022
2.2631542682647705078	1.4587559700012207031	-0.033277887850999832153
2.2968275547027587891	1.5331367254257202148	-0.037259992212057113647
